,ant,x,y
92519,864,,
92520,864,,
92521,864,,
92522,864,,
92523,864,,
92524,864,,
92525,864,,
92526,864,,
92527,864,,
92528,864,,
92529,864,,
92530,864,,
92531,864,,
92532,864,,
92533,864,,
92534,864,,
92535,864,,
92536,864,,
92537,864,,
92538,864,,
92539,864,,
92540,864,,
92541,864,,
92542,864,,
92543,864,,
92544,864,,
92545,864,,
92546,864,,
92547,864,,
92548,864,,
92549,864,,
92550,864,,
92551,864,,
92552,864,,
92553,864,,
92554,864,,
92555,864,,
92556,864,,
92557,864,,
92558,864,,
92559,864,,
92560,864,,
92561,864,,
92562,864,,
92563,864,,
92564,864,,
92565,864,,
92566,864,,
92567,864,,
92568,864,,
92569,864,,
92570,864,,
92571,864,,
92572,864,,
92573,864,,
92574,864,,
92575,864,,
92576,864,,
92577,864,,
92578,864,,
92579,864,,
92580,864,,
92581,864,,
92582,864,,
92583,864,,
92584,864,,
92585,864,,
92586,864,,
92587,864,,
92588,864,,
92589,864,,
92590,864,,
92591,864,,
92592,864,,
92593,864,,
92594,864,,
92595,864,,
92596,864,,
92597,864,,
92598,864,,
92599,864,,
92600,864,,
92601,864,,
92602,864,,
92603,864,,
92604,864,,
92605,864,,
92606,864,,
92607,864,,
92608,864,,
92609,864,,
92610,864,,
92611,864,,
92612,864,,
92613,864,,
92614,864,,
92615,864,,
92616,864,,
92617,864,,
92618,864,,
92619,864,,
92620,864,,
92621,864,,
92622,866,,
92623,866,,
92624,866,,
92625,866,,
92626,866,,
92627,866,,
92628,866,,
92629,866,,
92630,866,,
92631,866,,
92632,866,,
92633,866,,
92634,866,,
92635,866,,
92636,866,,
92637,866,,
92638,866,,
92639,866,,
92640,866,,
92641,866,,
92642,866,,
92643,866,,
92644,866,,
92645,866,,
92646,866,,
92647,866,,
92648,866,,
92649,866,,
92650,866,,
92651,866,,
92652,866,,
92653,866,,
92654,866,,
92655,866,,
92656,866,,
92657,866,,
92658,866,,
92659,866,,
92660,866,,
92661,866,,
92662,866,,
92663,866,,
92664,866,,
92665,866,,
92666,866,,
92667,866,,
92668,866,,
92669,866,,
92670,866,,
92671,866,,
92672,866,,
92673,866,,
92674,866,,
92675,866,,
92676,866,,
92677,866,,
92678,866,,
92679,866,,
92680,866,,
92681,866,,
92682,866,,
92683,866,,
92684,866,,
92685,866,,
92686,866,,
92687,866,,
92688,866,,
92689,866,,
92690,866,,
92691,866,,
92692,866,,
92693,866,,
92694,866,,
92695,866,,
92696,866,,
92697,866,,
92698,866,,
92699,866,,
92700,866,,
92701,866,,
92702,866,,
92703,866,,
92704,866,,
92705,866,,
92706,866,,
92707,866,,
92708,866,,
92709,866,,
92710,866,,
92711,866,,
92712,866,,
92713,866,,
92714,866,,
92715,866,,
92716,866,,
92717,866,,
92718,866,,
92719,866,,
92720,866,,
92721,866,,
92722,866,,
92723,866,,
92724,866,,
92725,866,,
92726,866,,
92727,866,,
92728,866,,
92729,866,,
92730,866,,
92731,866,,
92732,866,,
92733,866,,
92734,866,,
92735,866,,
92736,866,,
92737,866,,
92738,866,,
92739,866,,
92740,866,,
92741,866,,
92742,866,,
92743,866,,
92744,866,,
92745,866,,
92746,866,,
92747,866,,
92748,866,,
92749,866,,
92750,866,,
92751,866,,
92752,866,,
92753,866,,
92754,866,,
92755,866,,
92756,866,,
92757,866,,
92758,866,,
92759,866,,
92760,866,,
92761,866,,
92762,866,,
92763,866,,
92764,866,,
92765,866,,
92766,866,,
92767,866,,
92768,866,,
92769,866,,
92770,866,,
92771,866,,
92772,866,,
92773,866,,
92774,866,,
92775,866,,
92776,866,,
92777,866,,
92778,866,,
92779,866,,
92780,866,,
92781,866,,
92782,866,,
92783,866,,
92784,866,,
92785,866,,
92786,866,,
92787,866,,
92788,866,,
92789,866,,
92790,866,,
92791,866,,
92792,866,,
92793,866,,
92794,866,,
92795,866,,
92796,866,,
92797,866,,
92798,866,,
92799,866,,
92800,866,,
92801,866,,
92802,866,,
92803,866,,
92804,866,,
92805,866,,
92806,866,,
92807,866,,
92808,866,,
92809,866,,
92810,866,,
92811,866,,
92812,866,,
92813,866,,
92814,866,,
92815,867,,
92816,867,,
92817,867,,
92818,867,,
92819,867,,
92820,867,,
92821,867,,
92822,867,,
92823,867,,
92824,867,,
92825,867,,
92826,867,,
92827,867,,
92828,867,,
92829,867,,
92830,867,,
92831,867,,
92832,867,,
92833,867,,
92834,867,,
92835,867,,
92836,867,,
92837,867,,
92838,867,,
92839,867,,
92840,867,,
92841,867,,
92842,867,,
92843,867,,
92844,867,,
92845,867,,
92846,867,,
92847,867,,
92848,867,,
92849,867,,
92850,867,,
92851,867,,
92852,867,,
92853,867,,
92854,867,,
92855,867,,
92856,867,,
92857,867,,
92858,867,,
92859,867,,
92860,867,,
92861,867,,
92862,867,,
92863,867,,
92864,867,,
92865,867,,
92866,867,,
92867,867,,
92868,867,,
92869,867,,
92870,867,,
92871,867,,
92872,867,,
92873,867,,
92874,867,,
92875,867,,
92876,867,,
92877,867,,
92878,867,,
92879,867,,
92880,867,,
92881,867,,
92882,867,,
92883,867,,
92884,867,,
92885,867,,
92886,867,,
92887,867,,
92888,867,,
92889,867,,
92890,867,,
92891,867,,
92892,867,,
92893,867,,
92894,867,,
92895,867,,
92896,867,,
92897,867,,
92898,867,,
92899,867,,
92900,867,,
92901,867,,
92902,867,,
92903,867,,
92904,867,,
92905,867,,
92906,867,,
92907,867,,
92908,867,,
92909,867,,
92910,867,,
92911,867,,
92912,867,,
92913,867,,
92914,867,,
92915,867,,
92916,867,,
92917,867,,
92918,867,,
92919,867,,
92920,867,,
92921,867,,
92922,867,,
92923,867,,
92924,867,,
92925,867,,
92926,867,,
92927,867,,
92928,867,,
92929,867,,
92930,867,,
92931,867,,
92932,867,,
92933,867,,
92934,867,,
92935,867,,
92936,867,,
92937,867,,
92938,868,,
92939,868,,
92940,868,,
92941,868,,
92942,868,,
92943,868,,
92944,868,,
92945,868,,
92946,868,,
92947,868,,
92948,868,,
92949,868,,
92950,868,,
92951,868,,
92952,868,,
92953,868,,
92954,868,,
92955,868,,
92956,868,,
92957,868,,
92958,868,,
92959,868,,
92960,868,,
92961,868,,
92962,868,,
92963,868,,
92964,868,,
92965,868,,
92966,868,,
92967,868,,
92968,868,,
92969,868,,
92970,868,,
92971,868,,
92972,868,,
92973,868,,
92974,868,,
92975,868,,
92976,868,,
92977,868,,
92978,868,,
92979,868,,
92980,868,,
92981,868,,
92982,868,,
92983,868,,
92984,868,,
92985,868,,
92986,868,,
92987,868,,
92988,868,,
92989,868,,
92990,868,,
92991,868,,
92992,868,,
92993,868,,
92994,868,,
92995,868,,
92996,868,,
92997,868,,
92998,868,,
92999,868,,
93000,868,,
93001,868,,
93002,868,,
93003,868,,
93004,868,,
93005,868,,
93006,868,,
93007,868,,
93008,868,,
93009,868,,
93010,868,,
93011,868,,
93012,868,,
93013,868,,
93014,868,,
93015,868,,
93016,868,,
93017,868,,
93018,868,,
93019,868,,
93020,868,,
93021,868,,
93022,868,,
93023,868,,
93024,868,,
93025,868,,
93026,868,,
93027,868,,
93028,868,,
93029,868,,
93030,868,,
93031,868,,
93032,868,,
93033,868,,
93034,868,,
93035,869,,
93036,869,,
93037,869,,
93038,869,,
93039,869,,
93040,869,,
93041,869,,
93042,869,,
93043,869,,
93044,869,,
93045,869,,
93046,869,,
93047,869,,
93048,869,,
93049,869,,
93050,869,,
93051,869,,
93052,869,,
93053,869,,
93054,869,,
93055,869,,
93056,869,,
93057,869,,
93058,869,,
93059,869,,
93060,869,,
93061,869,,
93062,869,,
93063,869,,
93064,869,,
93065,869,,
93066,869,,
93067,869,,
93068,869,,
93069,869,,
93070,869,,
93071,869,,
93072,869,,
93073,869,,
93074,869,,
93075,869,,
93076,869,,
93077,869,,
93078,869,,
93079,869,,
93080,869,,
93081,869,,
93082,869,,
93083,869,,
93084,869,,
93085,869,,
93086,869,,
93087,869,,
93088,869,,
93089,869,,
93090,869,,
93091,869,,
93092,869,,
93093,869,,
93094,869,,
93095,869,,
93096,869,,
93097,869,,
93098,869,,
93099,869,,
93100,869,,
93101,869,,
93102,869,,
93103,869,,
93104,869,,
93105,869,,
93106,869,,
93107,869,,
93108,869,,
93109,869,,
93110,869,,
93111,869,,
93112,869,,
93113,869,,
93114,869,,
93115,869,,
93116,869,,
93117,869,,
93118,869,,
93119,869,,
93120,869,,
93121,869,,
93122,869,,
93123,869,,
93124,869,,
93125,869,,
93126,869,,
93127,869,,
93128,869,,
93129,869,,
93130,869,,
93131,869,,
93132,869,,
93133,869,,
93134,869,,
93135,869,,
93136,869,,
93137,870,,
93138,870,,
93139,870,,
93140,870,,
93141,870,,
93142,870,,
93143,870,,
93144,870,,
93145,870,,
93146,870,,
93147,870,,
93148,870,,
93149,870,,
93150,870,,
93151,870,,
93152,870,,
93153,870,,
93154,870,,
93155,870,,
93156,870,,
93157,870,,
93158,870,,
93159,870,,
93160,870,,
93161,870,,
93162,870,,
93163,870,,
93164,870,,
93165,870,,
93166,870,,
93167,870,,
93168,870,,
93169,870,,
93170,870,,
93171,870,,
93172,870,,
93173,870,,
93174,870,,
93175,870,,
93176,870,,
93177,870,,
93178,870,,
93179,870,,
93180,870,,
93181,870,,
93182,870,,
93183,870,,
93184,870,,
93185,870,,
93186,870,,
93187,870,,
93188,870,,
93189,870,,
93190,870,,
93191,870,,
93192,870,,
93193,870,,
93194,870,,
93195,870,,
93196,870,,
93197,870,,
93198,870,,
93199,870,,
93200,870,,
93201,870,,
93202,870,,
93203,870,,
93204,870,,
93205,870,,
93206,870,,
93207,870,,
93208,870,,
93209,870,,
93210,870,,
93211,870,,
93212,870,,
93213,870,,
93214,870,,
93215,870,,
93216,870,,
93217,870,,
93218,870,,
93219,870,,
93220,870,,
93221,870,,
93222,870,,
93223,870,,
93224,870,,
93225,870,,
93226,870,,
93227,870,,
93228,870,,
93229,870,,
93230,870,,
93231,870,,
93232,870,,
93233,870,,
93234,870,,
93235,870,,
93236,870,,
93237,870,,
93238,870,,
93239,870,,
93240,870,,
93241,870,,
93242,870,,
93243,870,,
93244,870,,
93245,870,,
93246,870,,
93247,870,,
93248,870,,
93249,870,,
93250,870,,
93251,870,,
93252,870,,
93253,870,,
93254,870,,
93255,870,,
93256,870,,
93257,870,,
93258,870,,
93259,870,,
93260,870,,
93261,870,,
93262,870,,
93263,870,,
93264,870,,
93265,870,,
93266,870,,
93267,870,,
93268,870,,
93269,870,,
93270,870,,
93271,870,,
93272,870,,
93273,870,,
93274,871,,
93275,871,,
93276,871,,
93277,871,,
93278,871,,
93279,871,,
93280,871,,
93281,871,,
93282,871,,
93283,871,,
93284,871,,
93285,871,,
93286,871,,
93287,871,,
93288,871,,
93289,871,,
93290,871,,
93291,871,,
93292,871,,
93293,871,,
93294,871,,
93295,871,,
93296,871,,
93297,871,,
93298,871,,
93299,871,,
93300,871,,
93301,871,,
93302,871,,
93303,871,,
93304,871,,
93305,871,,
93306,871,,
93307,871,,
93308,871,,
93309,871,,
93310,871,,
93311,871,,
93312,871,,
93313,871,,
93314,871,,
93315,871,,
93316,871,,
93317,871,,
93318,871,,
93319,871,,
93320,871,,
93321,871,,
93322,871,,
93323,871,,
93324,871,,
93325,871,,
93326,871,,
93327,871,,
93328,871,,
93329,871,,
93330,871,,
93331,871,,
93332,871,,
93333,871,,
93334,871,,
93335,871,,
93336,871,,
93337,871,,
93338,871,,
93339,871,,
93340,871,,
93341,871,,
93342,871,,
93343,871,,
93344,871,,
93345,871,,
93346,871,,
93347,871,,
93348,871,,
93349,871,,
93350,871,,
93351,871,,
93352,871,,
93353,871,,
93354,871,,
93355,871,,
93356,871,,
93357,871,,
93358,871,,
93359,871,,
93360,871,,
93361,871,,
93362,871,,
93363,871,,
93364,871,,
93365,871,,
93366,871,,
93367,871,,
93368,871,,
93369,871,,
93370,871,,
93371,871,,
93372,871,,
93373,871,,
93374,871,,
93375,871,,
93376,871,,
93377,872,,
93378,872,,
93379,872,,
93380,872,,
93381,872,,
93382,872,,
93383,872,,
93384,872,,
93385,872,,
93386,872,,
93387,872,,
93388,872,,
93389,872,,
93390,872,,
93391,872,,
93392,872,,
93393,872,,
93394,872,,
93395,872,,
93396,872,,
93397,872,,
93398,872,,
93399,872,,
93400,872,,
93401,872,,
93402,872,,
93403,872,,
93404,872,,
93405,872,,
93406,872,,
93407,872,,
93408,872,,
93409,872,,
93410,872,,
93411,872,,
93412,872,,
93413,872,,
93414,872,,
93415,872,,
93416,872,,
93417,872,,
93418,872,,
93419,872,,
93420,872,,
93421,872,,
93422,872,,
93423,872,,
93424,872,,
93425,872,,
93426,872,,
93427,872,,
93428,872,,
93429,872,,
93430,872,,
93431,872,,
93432,872,,
93433,872,,
93434,872,,
93435,872,,
93436,872,,
93437,872,,
93438,872,,
93439,872,,
93440,872,,
93441,872,,
93442,872,,
93443,872,,
93444,872,,
93445,872,,
93446,872,,
93447,872,,
93448,872,,
93449,872,,
93450,872,,
93451,872,,
93452,872,,
93453,872,,
93454,872,,
93455,872,,
93456,872,,
93457,872,,
93458,872,,
93459,872,,
93460,872,,
93461,872,,
93462,872,,
93463,872,,
93464,872,,
93465,872,,
93466,872,,
93467,872,,
93468,872,,
93469,872,,
93470,872,,
93471,872,,
93472,872,,
93473,872,,
93474,872,,
93475,874,,
93476,874,,
93477,874,,
93478,874,,
93479,874,,
93480,874,,
93481,874,,
93482,874,,
93483,874,,
93484,874,,
93485,874,,
93486,874,,
93487,874,,
93488,874,,
93489,874,,
93490,874,,
93491,874,,
93492,874,,
93493,874,,
93494,874,,
93495,874,,
93496,874,,
93497,874,,
93498,874,,
93499,874,,
93500,874,,
93501,874,,
93502,874,,
93503,874,,
93504,874,,
93505,874,,
93506,874,,
93507,874,,
93508,874,,
93509,874,,
93510,874,,
93511,874,,
93512,874,,
93513,874,,
93514,874,,
93515,874,,
93516,874,,
93517,874,,
93518,874,,
93519,874,,
93520,874,,
93521,874,,
93522,874,,
93523,874,,
93524,874,,
93525,874,,
93526,874,,
93527,874,,
93528,874,,
93529,874,,
93530,874,,
93531,874,,
93532,874,,
93533,874,,
93534,874,,
93535,874,,
93536,874,,
93537,874,,
93538,874,,
93539,874,,
93540,874,,
93541,874,,
93542,874,,
93543,874,,
93544,874,,
93545,874,,
93546,874,,
93547,874,,
93548,875,,
93549,875,,
93550,875,,
93551,875,,
93552,875,,
93553,875,,
93554,875,,
93555,875,,
93556,875,,
93557,875,,
93558,875,,
93559,875,,
93560,875,,
93561,875,,
93562,875,,
93563,875,,
93564,875,,
93565,875,,
93566,875,,
93567,875,,
93568,875,,
93569,875,,
93570,875,,
93571,875,,
93572,875,,
93573,875,,
93574,875,,
93575,875,,
93576,875,,
93577,875,,
93578,875,,
93579,875,,
93580,875,,
93581,875,,
93582,875,,
93583,875,,
93584,875,,
93585,875,,
93586,875,,
93587,875,,
93588,875,,
93589,875,,
93590,875,,
93591,875,,
93592,875,,
93593,875,,
93594,875,,
93595,875,,
93596,875,,
93597,875,,
93598,875,,
93599,875,,
93600,875,,
93601,875,,
93602,875,,
93603,875,,
93604,875,,
93605,875,,
93606,875,,
93607,875,,
93608,875,,
93609,875,,
93610,875,,
93611,875,,
93612,875,,
93613,875,,
93614,875,,
93615,875,,
93616,875,,
93617,875,,
93618,875,,
93619,875,,
93620,875,,
93621,875,,
93622,875,,
93623,875,,
93624,875,,
93625,875,,
93626,875,,
93627,875,,
93628,875,,
93629,875,,
93630,875,,
93631,875,,
93632,875,,
93633,875,,
93634,875,,
93635,875,,
93636,875,,
93637,875,,
93638,875,,
93639,875,,
93640,875,,
93641,875,,
93642,875,,
93643,875,,
93644,875,,
93645,875,,
93646,875,,
93647,875,,
93648,875,,
93649,875,,
93650,875,,
93651,875,,
93652,875,,
93653,875,,
93654,875,,
93655,875,,
93656,875,,
93657,875,,
93658,875,,
93659,875,,
93660,875,,
93661,875,,
93662,875,,
93663,875,,
93664,875,,
93665,877,,
93666,877,,
93667,877,,
93668,877,,
93669,877,,
93670,877,,
93671,877,,
93672,877,,
93673,877,,
93674,877,,
93675,877,,
93676,877,,
93677,877,,
93678,877,,
93679,877,,
93680,877,,
93681,877,,
93682,877,,
93683,877,,
93684,877,,
93685,877,,
93686,877,,
93687,877,,
93688,877,,
93689,877,,
93690,877,,
93691,877,,
93692,877,,
93693,877,,
93694,877,,
93695,877,,
93696,877,,
93697,877,,
93698,877,,
93699,877,,
93700,877,,
93701,877,,
93702,877,,
93703,877,,
93704,877,,
93705,877,,
93706,877,,
93707,877,,
93708,877,,
93709,877,,
93710,877,,
93711,877,,
93712,877,,
93713,877,,
93714,877,,
93715,877,,
93716,877,,
93717,877,,
93718,877,,
93719,877,,
93720,877,,
93721,877,,
93722,877,,
93723,877,,
93724,877,,
93725,877,,
93726,877,,
93727,877,,
93728,877,,
93729,877,,
93730,877,,
93731,877,,
93732,877,,
93733,877,,
93734,877,,
93735,877,,
93736,878,,
93737,878,,
93738,878,,
93739,878,,
93740,878,,
93741,878,,
93742,878,,
93743,878,,
93744,878,,
93745,878,,
93746,878,,
93747,878,,
93748,878,,
93749,878,,
93750,878,,
93751,878,,
93752,878,,
93753,878,,
93754,878,,
93755,878,,
93756,878,,
93757,878,,
93758,878,,
93759,878,,
93760,878,,
93761,878,,
93762,878,,
93763,878,,
93764,878,,
93765,878,,
93766,878,,
93767,878,,
93768,878,,
93769,878,,
93770,878,,
93771,878,,
93772,878,,
93773,878,,
93774,878,,
93775,878,,
93776,878,,
93777,878,,
93778,878,,
93779,878,,
93780,878,,
93781,878,,
93782,878,,
93783,878,,
93784,878,,
93785,878,,
93786,878,,
93787,878,,
93788,878,,
93789,878,,
93790,878,,
93791,878,,
93792,878,,
93793,878,,
93794,878,,
93795,878,,
93796,878,,
93797,878,,
93798,878,,
93799,878,,
93800,878,,
93801,878,,
93802,879,,
93803,879,,
93804,879,,
93805,879,,
93806,879,,
93807,879,,
93808,879,,
93809,879,,
93810,879,,
93811,879,,
93812,879,,
93813,879,,
93814,879,,
93815,879,,
93816,879,,
93817,879,,
93818,879,,
93819,879,,
93820,879,,
93821,879,,
93822,879,,
93823,879,,
93824,879,,
93825,879,,
93826,879,,
93827,879,,
93828,879,,
93829,879,,
93830,879,,
93831,879,,
93832,879,,
93833,879,,
93834,879,,
93835,879,,
93836,879,,
93837,879,,
93838,879,,
93839,879,,
93840,879,,
93841,879,,
93842,879,,
93843,879,,
93844,879,,
93845,879,,
93846,879,,
93847,879,,
93848,879,,
93849,879,,
93850,879,,
93851,879,,
93852,879,,
93853,879,,
93854,879,,
93855,879,,
93856,879,,
93857,879,,
93858,879,,
93859,879,,
93860,879,,
93861,879,,
93862,879,,
93863,879,,
93864,879,,
93865,879,,
93866,879,,
93867,879,,
93868,879,,
93869,879,,
93870,879,,
93871,879,,
93872,879,,
93873,880,,
93874,880,,
93875,880,,
93876,880,,
93877,880,,
93878,880,,
93879,880,,
93880,880,,
93881,880,,
93882,880,,
93883,880,,
93884,880,,
93885,880,,
93886,880,,
93887,880,,
93888,880,,
93889,880,,
93890,880,,
93891,880,,
93892,880,,
93893,880,,
93894,880,,
93895,880,,
93896,880,,
93897,880,,
93898,880,,
93899,880,,
93900,880,,
93901,880,,
93902,880,,
93903,880,,
93904,880,,
93905,880,,
93906,880,,
93907,880,,
93908,880,,
93909,880,,
93910,880,,
93911,880,,
93912,880,,
93913,880,,
93914,880,,
93915,880,,
93916,880,,
93917,880,,
93918,880,,
93919,880,,
93920,880,,
93921,880,,
93922,880,,
93923,880,,
93924,880,,
93925,880,,
93926,880,,
93927,880,,
93928,880,,
93929,880,,
93930,880,,
93931,880,,
93932,880,,
93933,880,,
93934,880,,
93935,880,,
93936,880,,
93937,880,,
93938,880,,
93939,880,,
93940,881,,
93941,881,,
93942,881,,
93943,881,,
93944,881,,
93945,881,,
93946,881,,
93947,881,,
93948,881,,
93949,881,,
93950,881,,
93951,881,,
93952,881,,
93953,881,,
93954,881,,
93955,881,,
93956,881,,
93957,881,,
93958,881,,
93959,881,,
93960,881,,
93961,881,,
93962,881,,
93963,881,,
93964,881,,
93965,881,,
93966,881,,
93967,881,,
93968,881,,
93969,881,,
93970,881,,
93971,881,,
93972,881,,
93973,881,,
93974,881,,
93975,881,,
93976,881,,
93977,881,,
93978,881,,
93979,881,,
93980,881,,
93981,881,,
93982,881,,
93983,881,,
93984,881,,
93985,881,,
93986,881,,
93987,881,,
93988,881,,
93989,881,,
93990,881,,
93991,881,,
93992,881,,
93993,881,,
93994,881,,
93995,881,,
93996,881,,
93997,881,,
93998,881,,
93999,881,,
94000,881,,
94001,881,,
94002,881,,
94003,881,,
94004,881,,
94005,881,,
94006,881,,
94007,881,,
94008,881,,
94009,881,,
94010,881,,
94011,882,,
94012,882,,
94013,882,,
94014,882,,
94015,882,,
94016,882,,
94017,882,,
94018,882,,
94019,882,,
94020,882,,
94021,882,,
94022,882,,
94023,882,,
94024,882,,
94025,882,,
94026,882,,
94027,882,,
94028,882,,
94029,882,,
94030,882,,
94031,882,,
94032,882,,
94033,882,,
94034,882,,
94035,882,,
94036,882,,
94037,882,,
94038,882,,
94039,882,,
94040,882,,
94041,882,,
94042,882,,
94043,882,,
94044,882,,
94045,882,,
94046,882,,
94047,882,,
94048,882,,
94049,882,,
94050,882,,
94051,882,,
94052,882,,
94053,882,,
94054,882,,
94055,882,,
94056,882,,
94057,882,,
94058,882,,
94059,882,,
94060,882,,
94061,882,,
94062,882,,
94063,882,,
94064,882,,
94065,882,,
94066,882,,
94067,882,,
94068,882,,
94069,882,,
94070,882,,
94071,882,,
94072,882,,
94073,882,,
94074,882,,
94075,882,,
94076,882,,
94077,882,,
94078,882,,
94079,882,,
94080,882,,
94081,882,,
94082,882,,
94083,882,,
94084,882,,
94085,882,,
94086,882,,
94087,882,,
94088,882,,
94089,882,,
94090,882,,
94091,882,,
94092,882,,
94093,882,,
94094,882,,
94095,882,,
94096,882,,
94097,882,,
94098,882,,
94099,882,,
94100,882,,
94101,882,,
94102,882,,
94103,882,,
94104,882,,
94105,882,,
94106,882,,
94107,882,,
94108,882,,
94109,882,,
94110,882,,
94111,882,,
94112,882,,
94113,882,,
94114,882,,
94115,882,,
94116,882,,
94117,882,,
94118,882,,
94119,882,,
94120,882,,
94121,882,,
94122,882,,
94123,882,,
94124,882,,
94125,882,,
94126,882,,
94127,882,,
94128,882,,
94129,882,,
94130,882,,
94131,882,,
94132,882,,
94133,882,,
94134,882,,
94135,882,,
94136,882,,
94137,882,,
94138,882,,
94139,882,,
94140,884,,
94141,884,,
94142,884,,
94143,884,,
94144,884,,
94145,884,,
94146,884,,
94147,884,,
94148,884,,
94149,884,,
94150,884,,
94151,884,,
94152,884,,
94153,884,,
94154,884,,
94155,884,,
94156,884,,
94157,884,,
94158,884,,
94159,884,,
94160,884,,
94161,884,,
94162,884,,
94163,884,,
94164,884,,
94165,884,,
94166,884,,
94167,884,,
94168,884,,
94169,884,,
94170,884,,
94171,884,,
94172,884,,
94173,884,,
94174,884,,
94175,884,,
94176,884,,
94177,884,,
94178,884,,
94179,884,,
94180,884,,
94181,884,,
94182,884,,
94183,884,,
94184,884,,
94185,884,,
94186,884,,
94187,884,,
94188,884,,
94189,884,,
94190,884,,
94191,884,,
94192,884,,
94193,884,,
94194,884,,
94195,884,,
94196,884,,
94197,884,,
94198,884,,
94199,884,,
94200,884,,
94201,884,,
94202,884,,
94203,884,,
94204,884,,
94205,884,,
94206,884,,
94207,884,,
94208,884,,
94209,884,,
94210,884,,
94211,884,,
94212,884,,
94213,884,,
94214,884,,
94215,884,,
94216,884,,
94217,884,,
94218,884,,
94219,884,,
94220,884,,
94221,884,,
94222,884,,
94223,884,,
94224,884,,
94225,884,,
94226,884,,
94227,884,,
94228,884,,
94229,884,,
94230,884,,
94231,884,,
94232,884,,
94233,884,,
94234,884,,
94235,884,,
94236,884,,
94237,884,,
94238,884,,
94239,884,,
94240,884,,
94241,884,,
94242,884,,
94243,884,,
94244,884,,
94245,884,,
94246,884,,
94247,884,,
94248,884,,
94249,884,,
94250,884,,
94251,884,,
94252,884,,
94253,884,,
94254,884,,
94255,884,,
94256,884,,
94257,884,,
94258,884,,
94259,884,,
94260,884,,
94261,884,,
94262,884,,
94263,884,,
94264,884,,
94265,884,,
94266,884,,
94267,884,,
94268,884,,
94269,884,,
94270,884,,
94271,884,,
94272,884,,
94273,884,,
94274,884,,
94275,884,,
94276,884,,
94277,884,,
94278,884,,
94279,884,,
94280,884,,
94281,884,,
94282,884,,
94283,884,,
94284,884,,
94285,884,,
94286,884,,
94287,884,,
94288,884,,
94289,884,,
94290,884,,
94291,884,,
94292,884,,
94293,884,,
94294,884,,
94295,884,,
94296,884,,
94297,884,,
94298,884,,
94299,884,,
94300,884,,
94301,884,,
94302,884,,
94303,884,,
94304,884,,
94305,884,,
94306,884,,
94307,884,,
94308,884,,
94309,884,,
94310,884,,
94311,884,,
94312,884,,
94313,884,,
94314,884,,
94315,884,,
94316,884,,
94317,884,,
94318,884,,
94319,884,,
94320,884,,
94321,884,,
94322,884,,
94323,884,,
94324,884,,
94325,884,,
94326,884,,
94327,884,,
94328,884,,
94329,884,,
94330,884,,
94331,884,,
94332,884,,
94333,884,,
94334,884,,
94335,884,,
94336,884,,
94337,884,,
94338,884,,
94339,884,,
94340,884,,
94341,884,,
94342,884,,
94343,884,,
94344,884,,
94345,884,,
94346,884,,
94347,884,,
94348,884,,
94349,884,,
94350,884,,
94351,884,,
94352,884,,
94353,884,,
94354,885,,
94355,885,,
94356,885,,
94357,885,,
94358,885,,
94359,885,,
94360,885,,
94361,885,,
94362,885,,
94363,885,,
94364,885,,
94365,885,,
94366,885,,
94367,885,,
94368,885,,
94369,885,,
94370,885,,
94371,885,,
94372,885,,
94373,885,,
94374,885,,
94375,885,,
94376,885,,
94377,885,,
94378,885,,
94379,885,,
94380,885,,
94381,885,,
94382,885,,
94383,885,,
94384,885,,
94385,885,,
94386,885,,
94387,885,,
94388,885,,
94389,885,,
94390,885,,
94391,885,,
94392,885,,
94393,885,,
94394,885,,
94395,885,,
94396,885,,
94397,885,,
94398,885,,
94399,885,,
94400,885,,
94401,885,,
94402,885,,
94403,885,,
94404,885,,
94405,885,,
94406,885,,
94407,885,,
94408,885,,
94409,885,,
94410,885,,
94411,885,,
94412,885,,
94413,885,,
94414,885,,
94415,885,,
94416,885,,
94417,885,,
94418,885,,
94419,885,,
94420,885,,
94421,885,,
94422,885,,
94423,885,,
94424,885,,
94425,885,,
94426,885,,
94427,885,,
94428,885,,
94429,885,,
94430,885,,
94431,885,,
94432,885,,
94433,885,,
94434,885,,
94435,885,,
94436,885,,
94437,885,,
94438,885,,
94439,885,,
94440,885,,
94441,885,,
94442,885,,
94443,885,,
94444,885,,
94445,885,,
94446,885,,
94447,885,,
94448,885,,
94449,885,,
94450,885,,
94451,885,,
94452,885,,
94453,885,,
94454,885,,
94455,885,,
94456,885,,
94457,886,,
94458,886,,
94459,886,,
94460,886,,
94461,886,,
94462,886,,
94463,886,,
94464,886,,
94465,886,,
94466,886,,
94467,886,,
94468,886,,
94469,886,,
94470,886,,
94471,886,,
94472,886,,
94473,886,,
94474,886,,
94475,886,,
94476,886,,
94477,886,,
94478,886,,
94479,886,,
94480,886,,
94481,886,,
94482,886,,
94483,886,,
94484,886,,
94485,886,,
94486,886,,
94487,886,,
94488,886,,
94489,886,,
94490,886,,
94491,886,,
94492,886,,
94493,886,,
94494,886,,
94495,886,,
94496,886,,
94497,886,,
94498,886,,
94499,886,,
94500,886,,
94501,886,,
94502,886,,
94503,886,,
94504,886,,
94505,886,,
94506,886,,
94507,886,,
94508,886,,
94509,886,,
94510,886,,
94511,886,,
94512,886,,
94513,886,,
94514,886,,
94515,886,,
94516,888,,
